,classification,keyed_name,id,created_on,created_by_id,owned_by_id,managed_by_id,modified_on,modified_by_id,current_state,state,locked_by_id,is_current,major_rev,minor_rev,is_released,not_lockable,css,generation,new_version,config_id,permission_id,source_id,behavior,team_id,external_id,external_owner,external_type,quantity,reference_designator,related_id,sort_order
42,,27347A0A1F874C73A310CD6A907C14F7,27347A0A1F874C73A310CD6A907C14F7,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,27347A0A1F874C73A310CD6A907C14F7,95475AE006E7415794BDC93808DC04D2,39CB2792B428432490200368B87DE9CA,hard_fixed,,,SofTech.Mechanical.SolidWorks,,1,,D2A76DA5A5EA43BF95F3B83355B5BD04,60
43,,27AD621A56EF4416A1DB5968A08C94DA,27AD621A56EF4416A1DB5968A08C94DA,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,27AD621A56EF4416A1DB5968A08C94DA,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,9,"R87, R88, R97, R98, R99, R100, R101, R102, R80",D430D15658914B9895E315610010D08C,65
44,,28131D514896482789E723A9074B1FFA,28131D514896482789E723A9074B1FFA,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,28131D514896482789E723A9074B1FFA,95475AE006E7415794BDC93808DC04D2,052B70BA995D47CF834EF103CCE0D85E,fixed,,,SofTech.Mechanical.SolidWorks,,1,,0DA543DA8B5947DE99F54B39E6AC2357,10
45,,292D5E50536B4CD1806D59074A2F1458,292D5E50536B4CD1806D59074A2F1458,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,292D5E50536B4CD1806D59074A2F1458,95475AE006E7415794BDC93808DC04D2,052B70BA995D47CF834EF103CCE0D85E,fixed,,,SofTech.Mechanical.SolidWorks,,1,,7D10C7CAB2AF4F349A92FBD846EE3B28,20
46,,2A2B368C260E4A1BA88D091EA0B568FC,2A2B368C260E4A1BA88D091EA0B568FC,2021-03-15 21:03:08.737,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:08.767,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,2A2B368C260E4A1BA88D091EA0B568FC,5C07EB829D4241F6BB884952960FAF58,25B24562BD344C45A49CB6A0A6CD6DFC,float,,,SofTech.Mechanical.SolidWorks,,2,,DA6A5821D7D043C48309566653A9C432,65
47,,2A2BBC5799D34BB18FD314D0E075BAF7,2A2BBC5799D34BB18FD314D0E075BAF7,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,2A2BBC5799D34BB18FD314D0E075BAF7,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,1,U4,BD7B0236D257449EA231F1E09E763D93,145
48,,2D56C1B954E1430C8BECBC15680C7A14,2D56C1B954E1430C8BECBC15680C7A14,2021-03-15 21:03:10.907,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:10.943,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,2D56C1B954E1430C8BECBC15680C7A14,5C07EB829D4241F6BB884952960FAF58,9B902DB0F7D0400DB778A54CF32683E2,float,,,SofTech.Mechanical.SolidWorks,,1,,526C66B626B64BCB869ACBB083A900A3,20
49,,2E58C71275AF42129395F5AD115F6446,2E58C71275AF42129395F5AD115F6446,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,2E58C71275AF42129395F5AD115F6446,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,5,"BOTSTEP17-A, BOTSTEP17-B, BOTSTEP17-X, BOTSTEP17-Y, BOTSTEP17-Z",01B2F67D451D491D84FD5209F44A8F35,10
50,,2E894A5360D44B4D81D70F885F1D2819,2E894A5360D44B4D81D70F885F1D2819,2021-03-15 21:03:08.737,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:08.767,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,2E894A5360D44B4D81D70F885F1D2819,5C07EB829D4241F6BB884952960FAF58,25B24562BD344C45A49CB6A0A6CD6DFC,float,,,SofTech.Mechanical.SolidWorks,,2,,67279A7BB9884423AC4E41C4C1DA5B24,30
51,,2FAFA5BE59D44049A44030AF3F76BB0F,2FAFA5BE59D44049A44030AF3F76BB0F,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,2FAFA5BE59D44049A44030AF3F76BB0F,95475AE006E7415794BDC93808DC04D2,A8D5E839DF11472A86619F0E519134FE,fixed,,,SofTech.Mechanical.SolidWorks,,4,,1C8EEDC07A6345EC8B07F9031AEDDA46,15
52,,30405B08BCD1471985DADAEDCCD3960E,30405B08BCD1471985DADAEDCCD3960E,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,30405B08BCD1471985DADAEDCCD3960E,95475AE006E7415794BDC93808DC04D2,6D511886B1E946CC9C5E78C29D2D8383,fixed,,,SofTech.Mechanical.SolidWorks,,2,,E81E0C71B08C46969C9BB63D61260297,25
53,,30482B11916E4894A06AD9CE08211F21,30482B11916E4894A06AD9CE08211F21,2021-03-15 21:03:06.413,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:06.413,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,30482B11916E4894A06AD9CE08211F21,5C07EB829D4241F6BB884952960FAF58,793E1C139E074B8395173423026084C8,float,,,,,1,,25E3941DBCF5460EB8044C0E4A6B55CF,5
54,,30D5ECD3F47446EE916270D736F7357E,30D5ECD3F47446EE916270D736F7357E,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,30D5ECD3F47446EE916270D736F7357E,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,15,"R7, R10, R13, R16, R19, R61, R62, R63, R64, R70, R86, R92, R93, R94, R95",45A9523A26994917830B9F97A0962155,80
55,,322B29553CC140668505BDDC38950A85,322B29553CC140668505BDDC38950A85,2021-03-15 21:03:10.907,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:10.943,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,322B29553CC140668505BDDC38950A85,5C07EB829D4241F6BB884952960FAF58,9B902DB0F7D0400DB778A54CF32683E2,float,,,SofTech.Mechanical.SolidWorks,,1,,3AEFB5C97E964E0C8915370092022410,45
56,,32617228081D42129F458903290D7A09,32617228081D42129F458903290D7A09,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,32617228081D42129F458903290D7A09,95475AE006E7415794BDC93808DC04D2,4AE1B244824F42C49811A6FC33431D5E,fixed,,,SofTech.Mechanical.SolidWorks,,1,,951B2EBD9D544AD79BDD1A0603FAA4A3,20
57,,34207C056D3C4E7AA246F544DB4E0936,34207C056D3C4E7AA246F544DB4E0936,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,34207C056D3C4E7AA246F544DB4E0936,95475AE006E7415794BDC93808DC04D2,DFB575A241DC456F8D4FEE188DF5BE3E,hard_fixed,,,,,2,"D1, D2",A80E5813B46441C894DBB5D55C0EA39F,55
58,,3459A20F607E4A9DB9E27DDDD894C3FA,3459A20F607E4A9DB9E27DDDD894C3FA,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,3459A20F607E4A9DB9E27DDDD894C3FA,95475AE006E7415794BDC93808DC04D2,731FC75EC97642ED9DEB270AB0F0B505,fixed,,,SofTech.Mechanical.SolidWorks,,2,,FF5D75695CC648EDB8FB43FF8BCD0103,25
59,,34B7502CD704402AB7B6B838D6F95F86,34B7502CD704402AB7B6B838D6F95F86,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,34B7502CD704402AB7B6B838D6F95F86,95475AE006E7415794BDC93808DC04D2,01B2F67D451D491D84FD5209F44A8F35,fixed,,,,,1,R8,A52C0F9ECB3A4CC49E4EEED2024FD08F,55
60,,36770EA3A2384635A1AD04F944447A0F,36770EA3A2384635A1AD04F944447A0F,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,36770EA3A2384635A1AD04F944447A0F,95475AE006E7415794BDC93808DC04D2,7B2E1053EAF4424289FE4E6BA612A525,fixed,,,SofTech.Mechanical.SolidWorks,,4,,A48FFEC7AA934538BA6AE4099C0CEDFF,30
61,,382D14647DF84B9CBC2DD556CB142783,382D14647DF84B9CBC2DD556CB142783,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,382D14647DF84B9CBC2DD556CB142783,95475AE006E7415794BDC93808DC04D2,BC5AF2203F90411999247B1C99379588,hard_fixed,,,SofTech.Mechanical.SolidWorks,,1,,615A864791234ACF85B26E8D5E81B08C,10
62,,3B510CDA589C4863928A8C6AC695C19B,3B510CDA589C4863928A8C6AC695C19B,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,3B510CDA589C4863928A8C6AC695C19B,95475AE006E7415794BDC93808DC04D2,6020DB29814C4D838E60D315A1C95E8C,fixed,,,SofTech.Mechanical.SolidWorks,,2,,B037E694D6F54471873E854DB94C278D,10
63,,3BEAEAC0579C4477BD7B8E03C94579F6,3BEAEAC0579C4477BD7B8E03C94579F6,2021-03-15 21:02:57.503,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.610,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,3BEAEAC0579C4477BD7B8E03C94579F6,5C07EB829D4241F6BB884952960FAF58,793E1C139E074B8395173423026084C8,float,,,,,1,L1,F0BFAAD14FFB4DB48631D2499ED6A55C,70
64,,3C4368354F5D4315A11762A7ED60BB42,3C4368354F5D4315A11762A7ED60BB42,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,3C4368354F5D4315A11762A7ED60BB42,95475AE006E7415794BDC93808DC04D2,4C40CCBC9E864E9CA7BE8A93423BD362,fixed,,,SofTech.Mechanical.SolidWorks,,3,,76888E2639AD4B998AD492DBB1107753,55
65,,3C6509620B52417C851AD01753984AF2,3C6509620B52417C851AD01753984AF2,2021-03-15 21:02:57.503,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.610,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,3C6509620B52417C851AD01753984AF2,5C07EB829D4241F6BB884952960FAF58,793E1C139E074B8395173423026084C8,float,,,,,10,"R7, R9, R10, R11, R12, R13, R14, R15, R16, R17",26ABA42FB5614F5D85FE71CC4049E754,25
66,,3D14392FB6774E9693F4DEFD0160C06C,3D14392FB6774E9693F4DEFD0160C06C,2021-03-15 21:03:10.907,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:10.943,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,3D14392FB6774E9693F4DEFD0160C06C,5C07EB829D4241F6BB884952960FAF58,9B902DB0F7D0400DB778A54CF32683E2,float,,,SofTech.Mechanical.SolidWorks,,1,,A8D5E839DF11472A86619F0E519134FE,15
67,,3D52F1FAD1FB4804956870E0400F5D67,3D52F1FAD1FB4804956870E0400F5D67,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,3D52F1FAD1FB4804956870E0400F5D67,95475AE006E7415794BDC93808DC04D2,39CB2792B428432490200368B87DE9CA,hard_fixed,,,SofTech.Mechanical.SolidWorks,,2,,67279A7BB9884423AC4E41C4C1DA5B24,30
68,,3D5EA5ABABB84C7EBE3EF43B5F0D847F,3D5EA5ABABB84C7EBE3EF43B5F0D847F,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,3D5EA5ABABB84C7EBE3EF43B5F0D847F,95475AE006E7415794BDC93808DC04D2,526C66B626B64BCB869ACBB083A900A3,fixed,,,SofTech.Mechanical.SolidWorks,,1,,18600EFF66564595B3545D5638E6E446,40
69,,3F2F46EF03CF44F4B25C443AA33E6BB1,3F2F46EF03CF44F4B25C443AA33E6BB1,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,3F2F46EF03CF44F4B25C443AA33E6BB1,95475AE006E7415794BDC93808DC04D2,01B2F67D451D491D84FD5209F44A8F35,fixed,,,,,1,R3,A0F354B0E35D441C8A14D648FC697567,35
70,,3FFD3EA14B03407CAECEA24CEAA6220A,3FFD3EA14B03407CAECEA24CEAA6220A,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,3FFD3EA14B03407CAECEA24CEAA6220A,95475AE006E7415794BDC93808DC04D2,5620EAB3E6F34A4C9B02F753C484AEBB,hard_fixed,,,SofTech.Mechanical.SolidWorks,,1,,DFB575A241DC456F8D4FEE188DF5BE3E,25
71,,40F5338CFD184F70BBE92E08D76C1320,40F5338CFD184F70BBE92E08D76C1320,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,40F5338CFD184F70BBE92E08D76C1320,95475AE006E7415794BDC93808DC04D2,4C40CCBC9E864E9CA7BE8A93423BD362,fixed,,,SofTech.Mechanical.SolidWorks,,8,,5CB59A4D2330437B80B982518B2B9901,35
72,,423CD7A3B791429697A1AE198A84B101,423CD7A3B791429697A1AE198A84B101,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,423CD7A3B791429697A1AE198A84B101,95475AE006E7415794BDC93808DC04D2,01B2F67D451D491D84FD5209F44A8F35,fixed,,,,,1,R7,94231BB5B5B244CD91485F7F3F1DC667,50
73,,42CB96DC605540909CDAC696E7DCDC63,42CB96DC605540909CDAC696E7DCDC63,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,42CB96DC605540909CDAC696E7DCDC63,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,5,"C15, C25, C26, C28, C29",4AF45C91779E4D0B92B5EF17A366B5DC,105
74,,43730B28BFC94217AF1AA7B50299AF62,43730B28BFC94217AF1AA7B50299AF62,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,43730B28BFC94217AF1AA7B50299AF62,95475AE006E7415794BDC93808DC04D2,BC5AF2203F90411999247B1C99379588,hard_fixed,,,SofTech.Mechanical.SolidWorks,,1,,E763CACCEF1C4C45B206DEE84DAB80B8,45
75,,438C2B185F6C493BB4BEEF60FF21883F,438C2B185F6C493BB4BEEF60FF21883F,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,438C2B185F6C493BB4BEEF60FF21883F,95475AE006E7415794BDC93808DC04D2,4C40CCBC9E864E9CA7BE8A93423BD362,fixed,,,SofTech.Mechanical.SolidWorks,,4,,4AB823CEF08042D5B322AF062895F98C,40
76,,43BC01AC14054038B0017433EAFAA7DA,43BC01AC14054038B0017433EAFAA7DA,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,43BC01AC14054038B0017433EAFAA7DA,95475AE006E7415794BDC93808DC04D2,526C66B626B64BCB869ACBB083A900A3,fixed,,,SofTech.Mechanical.SolidWorks,,4,,99BC12E7341C440DBE5F5F038ACF9007,25
77,,43F838FB4F2B437FB88A3FFB3E3B6F77,43F838FB4F2B437FB88A3FFB3E3B6F77,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,43F838FB4F2B437FB88A3FFB3E3B6F77,95475AE006E7415794BDC93808DC04D2,B9F8E908144948E48A1747AD88716D02,hard_fixed,,,SofTech.Mechanical.SolidWorks,,1,,39CB2792B428432490200368B87DE9CA,10
78,,45AE251F9D944D57B56C2997A3CFEBC8,45AE251F9D944D57B56C2997A3CFEBC8,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,45AE251F9D944D57B56C2997A3CFEBC8,95475AE006E7415794BDC93808DC04D2,01B2F67D451D491D84FD5209F44A8F35,fixed,,,,,1,PCB,92F838B911A249809DAC9633CFCABA0C,5
79,,45D7A8FC94704590B3687C4EF465B59D,45D7A8FC94704590B3687C4EF465B59D,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,45D7A8FC94704590B3687C4EF465B59D,95475AE006E7415794BDC93808DC04D2,6020DB29814C4D838E60D315A1C95E8C,fixed,,,SofTech.Mechanical.SolidWorks,,4,,8DD5C62F7ECF42A7BD9447A09210F7A8,105
80,,45EB82133C9246048E2B5833B4EA3076,45EB82133C9246048E2B5833B4EA3076,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,45EB82133C9246048E2B5833B4EA3076,95475AE006E7415794BDC93808DC04D2,6020DB29814C4D838E60D315A1C95E8C,fixed,,,SofTech.Mechanical.SolidWorks,,2,,4331B846DAD84C098B0B6842F91DD531,90
81,,4691041609E9453F91BCFC9611A40B05,4691041609E9453F91BCFC9611A40B05,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,4691041609E9453F91BCFC9611A40B05,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,2,"U1, U2",C217BBFEEF414B0C9AD19164A872DEB6,185
82,,47782D584CE44D7A88904E6B613C9D5A,47782D584CE44D7A88904E6B613C9D5A,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,47782D584CE44D7A88904E6B613C9D5A,95475AE006E7415794BDC93808DC04D2,6020DB29814C4D838E60D315A1C95E8C,fixed,,,SofTech.Mechanical.SolidWorks,,6,,7E82C4D8C31A40F7B87092F8779E9BF1,70
83,,47D4586090184EB2830156452AD1737C,47D4586090184EB2830156452AD1737C,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,47D4586090184EB2830156452AD1737C,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,20,"R2, R3, R5, R6, R8, R9, R11, R12, R14, R15, R17, R18, R33, R45, R46, R50, R51, R58, R59, R67",A52C0F9ECB3A4CC49E4EEED2024FD08F,55
84,,48FA38F4DC8A4FCB9E40A7662B44CFE1,48FA38F4DC8A4FCB9E40A7662B44CFE1,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,48FA38F4DC8A4FCB9E40A7662B44CFE1,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,1,U19,336B9D1C58284077A6D56CCB404C57EC,225
85,,4A813324B5994DC5845B6878B4159117,4A813324B5994DC5845B6878B4159117,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,4A813324B5994DC5845B6878B4159117,95475AE006E7415794BDC93808DC04D2,526C66B626B64BCB869ACBB083A900A3,fixed,,,SofTech.Mechanical.SolidWorks,,1,,6CF3D3080E994B5F925D2D612575E056,35
86,,4BE4B527EE00489EB757CCFD5ED61DB4,4BE4B527EE00489EB757CCFD5ED61DB4,2021-03-15 21:02:57.307,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.347,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,4BE4B527EE00489EB757CCFD5ED61DB4,5C07EB829D4241F6BB884952960FAF58,5F750EA8888A402B831E8EEE6339812E,float,,,SofTech.Mechanical.SolidWorks,,1,,2DB5633B721C41489959D08A0BE326FA,20
87,,4D5EB01F85A5482F85D0019A3A10DED7,4D5EB01F85A5482F85D0019A3A10DED7,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,4D5EB01F85A5482F85D0019A3A10DED7,95475AE006E7415794BDC93808DC04D2,6020DB29814C4D838E60D315A1C95E8C,fixed,,,SofTech.Mechanical.SolidWorks,,16,,D7AA1FEA74E24F45BE593416D955BD9F,25
88,,4E0D2210CABB46A69BC190390889CC2E,4E0D2210CABB46A69BC190390889CC2E,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,4E0D2210CABB46A69BC190390889CC2E,95475AE006E7415794BDC93808DC04D2,4C40CCBC9E864E9CA7BE8A93423BD362,fixed,,,SofTech.Mechanical.SolidWorks,,4,,49BCE3D0ED7B494DBDD5F8B49246FD75,45
89,,4EBAEDC8982E457BBFFBC51D6D0A943A,4EBAEDC8982E457BBFFBC51D6D0A943A,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,4EBAEDC8982E457BBFFBC51D6D0A943A,95475AE006E7415794BDC93808DC04D2,39CB2792B428432490200368B87DE9CA,hard_fixed,,,SofTech.Mechanical.SolidWorks,,2,,AE2B508EBB3A4077A63A3A10140157FF,70
90,,505E6B93BA194A1D9F282772D90B0E11,505E6B93BA194A1D9F282772D90B0E11,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,505E6B93BA194A1D9F282772D90B0E11,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,2,"U6, U7",87F30D74CE024841A602B654DB87730A,135
91,,5091487EB64C41E286DBB63D8CDE654F,5091487EB64C41E286DBB63D8CDE654F,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,5091487EB64C41E286DBB63D8CDE654F,95475AE006E7415794BDC93808DC04D2,7ED875D438FA400495A5968647376A2D,fixed,,,,,1,R1,7CEA7517E81B4E2295C4CE963E53A27B,10
92,,515B4C3515D346F89182A44C2724943D,515B4C3515D346F89182A44C2724943D,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,515B4C3515D346F89182A44C2724943D,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,5,"R34, R35, R36, R37, R38",EF0E57C082B3497B9CF25EDD9DA24B7E,75
