,team_id,classification,checkedout_path,checksum,comments,file_size,file_type,filename,label,mimetype,config_id,created_by_id,created_on,css,current_state,generation,id,is_current,is_released,keyed_name,locked_by_id,major_rev,managed_by_id,minor_rev,modified_by_id,modified_on,new_version,not_lockable,owned_by_id,permission_id,state,indexed_on
10,,,C:\tmp,B30A5993B178602DB9970356904EC24D,,10016,80F3DE4FA19243B5A4A9DE363DA1C44F,MP2459.scs,,application/octet-stream,0198AE75B4334B1DB38A3EEF6C8C96AD,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:10.373,,C363ABDADF8D485393BB89877DBDCFD0,1,0198AE75B4334B1DB38A3EEF6C8C96AD,1,1,MP2459.scs,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:10.383,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
11,,,C:\tmp,E9337312CF7DCDE0756523A380064E19,,680448,197CC5F7C4504F49A5C337314189DBEB,MP2199-2.SLDPRT,,drawing/x-sld,019EC69E9BE540D78409527B91347284,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:13.293,,C363ABDADF8D485393BB89877DBDCFD0,1,019EC69E9BE540D78409527B91347284,1,1,MP2199-2.SLDPRT,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:13.307,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
12,,,C:\tmp,7298472ED6DE092DCDD2402AC6932B0C,,65123,1F6BEC4E228E4FEDA65D1C3647BDA96D,MP2488.pdf,,application/pdf,01B1FD2B21FC489FAA34CF7D9199F02E,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:13.560,,C363ABDADF8D485393BB89877DBDCFD0,1,01B1FD2B21FC489FAA34CF7D9199F02E,1,1,MP2488.pdf,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:13.573,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
13,,,C:\tmp,8A78DAE0B14FAC638596D7EF01AED8BC,,350232,2DAB0F46B91A41EE99D06FECAD3F62DF,MP2347.prc,,application/octet-stream,01BE775BE6E7448C8281357729D9EAF6,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:39.030,,C363ABDADF8D485393BB89877DBDCFD0,1,01BE775BE6E7448C8281357729D9EAF6,1,1,MP2347.prc,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:39.040,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
14,,,C:\tmp,4E1AA98F8E2938F582B712C450E43D95,,5235,2DAB0F46B91A41EE99D06FECAD3F62DF,MP2960.prc,,application/octet-stream,01D319FD2F534EC0AE15CE330305C0BF,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:39.187,,C363ABDADF8D485393BB89877DBDCFD0,1,01D319FD2F534EC0AE15CE330305C0BF,1,1,MP2960.prc,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:39.193,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
15,,,C:\tmp,8A548309F5F735498E9E7D0437C49749,,198243,49E226EA6D574F7BA86CC167557D3BF9,MP2729Layout.brd,,application/octet-stream,01D6BD83AE2D4E6CAF7ACDC4DB8CDEF3,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:13.977,,C363ABDADF8D485393BB89877DBDCFD0,1,01D6BD83AE2D4E6CAF7ACDC4DB8CDEF3,1,1,MP2729Layout.brd,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:13.997,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
16,,,C:\tmp,E74D86010281363044D29542217F3C88,,66532,69BA933F5ED1468CA6920432DEB55AA1,MP2942-DOC-2-Body Assembly Product Specification.docx,,application/vnd.openxmlformats-officedocument.wordprocessingml.document,01F6414203EF4E43BB5DA45C7BE7C32D,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:14.330,,C363ABDADF8D485393BB89877DBDCFD0,1,01F6414203EF4E43BB5DA45C7BE7C32D,1,1,MP2942-DOC-2-Body Assembly Product Specification.docx,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:14.357,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
17,,,C:\tmp,8C5110A7CBC69F0039B8290589FA93C6,,1768,50AF497B7A114235979F882CEC8EFDF6,MP2956.png,,image/png,02072E6C864841BF8FD8CF65D16627DE,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:14.570,,C363ABDADF8D485393BB89877DBDCFD0,1,02072E6C864841BF8FD8CF65D16627DE,1,1,MP2956.png,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:14.583,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
18,,,C:\tmp,CE0FD02C0D18644FEDEBF7501E808BD4,,2220,80F3DE4FA19243B5A4A9DE363DA1C44F,MP2960.scs,,application/octet-stream,020E06B26EAA40A78164F241D3499AC6,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:34.887,,C363ABDADF8D485393BB89877DBDCFD0,1,020E06B26EAA40A78164F241D3499AC6,1,1,MP2960.scs,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:34.897,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
19,,,C:\tmp,9F91370D60B5F0068CFDF8F57B4D5274,,28667,679825C8087F41BFB5CC3645C335337E,MP0102.xml,,text/xml,021641963BF840B48732552583B84D05,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:50:45.400,,C363ABDADF8D485393BB89877DBDCFD0,1,021641963BF840B48732552583B84D05,1,1,MP0102.xml,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:50:45.407,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
20,,,C:\tmp,3310FEF1F48A825A9EA3EC496638396F,,1392,50AF497B7A114235979F882CEC8EFDF6,MP2381.png,,image/png,022E965CD62442148FB15C5223DD220F,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:14.863,,C363ABDADF8D485393BB89877DBDCFD0,1,022E965CD62442148FB15C5223DD220F,1,1,MP2381.png,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:14.873,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
21,,,c:\tmp\Office,164F35DE2906CD1E7C6D9AFB3F644ABA,,56302,91110948A7D84AF2B98D4C3D96BDC29C,RCA-100040.pptx,,application/vnd.openxmlformats-officedocument.presentationml.presentation,02B587E6B60F41D6951DD73615C0DE9B,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:15.137,,C363ABDADF8D485393BB89877DBDCFD0,1,02B587E6B60F41D6951DD73615C0DE9B,1,1,RCA-100040.pptx,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:15.157,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
22,,,C:\tmp,C1C8DD6C3C412A5021A60D327A2766FD,,37035,2DAB0F46B91A41EE99D06FECAD3F62DF,MP2360.prc,,application/octet-stream,02BDEA0FD2934F07AB837CEE8615C409,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:52:14.170,,C363ABDADF8D485393BB89877DBDCFD0,1,02BDEA0FD2934F07AB837CEE8615C409,1,1,MP2360.prc,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:52:14.180,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
23,,,C:\tmp,82E750C40E8A57EA1581B4EEAEA51BFD,,1420,50AF497B7A114235979F882CEC8EFDF6,MP2603.png,,image/png,02C1556F1615429D840A901A68323CB3,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:15.353,,C363ABDADF8D485393BB89877DBDCFD0,1,02C1556F1615429D840A901A68323CB3,1,1,MP2603.png,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:15.367,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
24,,,C:\tmp,B6958A001A4E416EFEEC6CB5C881D3E1,,237385,2DAB0F46B91A41EE99D06FECAD3F62DF,MP2458.prc,,application/octet-stream,02CCE931E53249CC82EF149677C5E85B,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:39.347,,C363ABDADF8D485393BB89877DBDCFD0,1,02CCE931E53249CC82EF149677C5E85B,1,1,MP2458.prc,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:39.360,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
25,,,C:\tmp,7FCAA88BC256BF0CED9F4EEDAFEC6030,,8350,50AF497B7A114235979F882CEC8EFDF6,1-000-053.png,,image/png,03280CF913B045CD8B576EFDE52C3D3B,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:15.557,,C363ABDADF8D485393BB89877DBDCFD0,1,03280CF913B045CD8B576EFDE52C3D3B,1,1,1-000-053.png,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:15.573,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
26,,,C:\windows\TEMP,6E79E6A6ABB888794BAEE6FD2C0A0774,,2843,50AF497B7A114235979F882CEC8EFDF6,3402EC3B655E4CBC8BE39F0FFFD26244_thumbnail.png,,image/png,0378BE65B3784264995454DD0428018F,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:15.757,,C363ABDADF8D485393BB89877DBDCFD0,1,0378BE65B3784264995454DD0428018F,1,1,3402EC3B655E4CBC8BE39F0FFFD26244_thumbnail.png,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:15.770,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
27,,,c:\tmp\Office,08867BD3E53D8B617302A871BCD34B69,,8729,992B142FCE6C4EF8B71417220CD7E92D,thumbnail.jpg,,image/jpeg,0379E86933344BF8A809AB375FF13593,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:15.953,,C363ABDADF8D485393BB89877DBDCFD0,1,0379E86933344BF8A809AB375FF13593,1,1,thumbnail.jpg,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:15.967,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
28,,,C:\tmp,8A7E80A7C0A3EC4EB9E057EAFC2EFE04,,4169700,2DAB0F46B91A41EE99D06FECAD3F62DF,MP2954.prc,,application/octet-stream,0393B55DC3B849EA8F3B8B5742CA25D7,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:39.690,,C363ABDADF8D485393BB89877DBDCFD0,1,0393B55DC3B849EA8F3B8B5742CA25D7,1,1,MP2954.prc,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:39.697,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
29,,,C:\tmp,0B0C64B09DEC1595AE16227E13A2A4BC,,2672,50AF497B7A114235979F882CEC8EFDF6,MP2671.png,,image/png,04690C9B43AF4D5CB8531A3FCAD9997F,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:16.143,,C363ABDADF8D485393BB89877DBDCFD0,1,04690C9B43AF4D5CB8531A3FCAD9997F,1,1,MP2671.png,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:16.153,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
30,,,C:\tmp,BFDF827C74887339E7160917BD151F2B,,8512,679825C8087F41BFB5CC3645C335337E,MP2458.xml,,text/xml,04714DC5CFB241B8B7B476D3A7446C1F,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:10.190,,C363ABDADF8D485393BB89877DBDCFD0,1,04714DC5CFB241B8B7B476D3A7446C1F,1,1,MP2458.xml,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:10.197,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
31,,,C:\tmp,1A31A36CA23202D0AFBC6560F4D4E716,,7925,679825C8087F41BFB5CC3645C335337E,MP2488.xml,,text/xml,0480E25584C149FF8AC844B14526FC02,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:12.193,,C363ABDADF8D485393BB89877DBDCFD0,1,0480E25584C149FF8AC844B14526FC02,1,1,MP2488.xml,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:12.207,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
32,,,C:\tmp,6A304EEF7C8D85A1ED3B503D439E640E,,851566,7869D76D50ED4BD4985BECB20B1102F7,Convective Heat transfer within 3D printer Report.pdf,,application/pdf,048F0DD47B2D4CBB9476AA2BA2DEDA83,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:52:23.903,,C363ABDADF8D485393BB89877DBDCFD0,1,048F0DD47B2D4CBB9476AA2BA2DEDA83,1,1,Convective Heat transfer within 3D printer Report.pdf,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:52:23.917,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
33,,,C:\tmp,CE60680522163B0E5A03D1B944D8B27E,,21113,94BB5EBE9CE54D5A88F969ADE64EE440,MP2367.hwf,,application/octet-stream,04A097C7FF494676B2C09858E4F5C675,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:16.370,,C363ABDADF8D485393BB89877DBDCFD0,1,04A097C7FF494676B2C09858E4F5C675,1,1,MP2367.hwf,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:16.383,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
34,,,C:\tmp,6D0F5FD5E787056624E3935F6CACD362,,210631,94BB5EBE9CE54D5A88F969ADE64EE440,MP2961.hwf,,application/octet-stream,04EE0F3BA0F64570A1436BD99363E8E9,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:16.600,,C363ABDADF8D485393BB89877DBDCFD0,1,04EE0F3BA0F64570A1436BD99363E8E9,1,1,MP2961.hwf,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:16.620,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
35,,,C:\tmp,976DB87E46EDC9D40BA21C808022938D,,83728,197CC5F7C4504F49A5C337314189DBEB,MP1606.SLDPRT,,drawing/x-sld,05001BACF38B45068C317F1A68E17E32,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:16.843,,C363ABDADF8D485393BB89877DBDCFD0,1,05001BACF38B45068C317F1A68E17E32,1,1,MP1606.SLDPRT,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:16.860,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
36,,,C:\tmp,C8197EC261D3479DB512055536281193,,86528,566F9D241B84491E9B5F91A9ABD8749F,MP2951.SLDASM,,drawing/x-sld,050283DA83304C6F97DD66C0AC6473A0,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:17.123,,C363ABDADF8D485393BB89877DBDCFD0,1,050283DA83304C6F97DD66C0AC6473A0,1,1,MP2951.SLDASM,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:17.137,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
37,,,c:\tmp\Office,BACD444C47EC2549E22153CF7662E711,,8384,7869D76D50ED4BD4985BECB20B1102F7,RCA-100035.pdf,,application/pdf,054890935B0B4ABDBAC2FC279CCA7665,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:17.367,,C363ABDADF8D485393BB89877DBDCFD0,1,054890935B0B4ABDBAC2FC279CCA7665,1,1,RCA-100035.pdf,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:17.390,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
38,,,C:\tmp,0A287D1B0532BDBE7CEC61496466DB43,,87743,197CC5F7C4504F49A5C337314189DBEB,MP2604.SLDPRT,,drawing/x-sld,05622B52223B4B1DAB15CF63C99EAA11,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:17.620,,C363ABDADF8D485393BB89877DBDCFD0,1,05622B52223B4B1DAB15CF63C99EAA11,1,1,MP2604.SLDPRT,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:17.633,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
39,,,C:\tmp,07EF6802A5AE80C2488AA57926353B59,,2813,50AF497B7A114235979F882CEC8EFDF6,MP2453.png,,image/png,056332723DCB4391B2BB8605698B49C8,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:17.827,,C363ABDADF8D485393BB89877DBDCFD0,1,056332723DCB4391B2BB8605698B49C8,1,1,MP2453.png,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:17.840,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
40,,,C:\tmp,58B5C276BB52872001F9A6006DCD8D3B,,8481,679825C8087F41BFB5CC3645C335337E,MP2960.xml,,text/xml,0576D6E5FAB9475F9D48A407B50CFBF3,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:35.037,,C363ABDADF8D485393BB89877DBDCFD0,1,0576D6E5FAB9475F9D48A407B50CFBF3,1,1,MP2960.xml,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:51:35.043,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
41,,,c:\tmp\Office,53A5A59391DE80CE4D76EDA52C26F7DE,,3693,992B142FCE6C4EF8B71417220CD7E92D,thumbnail.jpg,,image/jpeg,057AB4D01DC943AE8E5208EEFB403574,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:18.017,,C363ABDADF8D485393BB89877DBDCFD0,1,057AB4D01DC943AE8E5208EEFB403574,1,1,thumbnail.jpg,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:18.030,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
42,,,C:\tmp,703E697679AD2D59C8E69BD078B3EEC3,,63770,1F6BEC4E228E4FEDA65D1C3647BDA96D,MP2962.pdf,,application/pdf,05A98716D3AC4D1DBB73609992580F46,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:18.227,,C363ABDADF8D485393BB89877DBDCFD0,1,05A98716D3AC4D1DBB73609992580F46,1,1,MP2962.pdf,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:18.237,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
43,,,C:\tmp,945AB658570A3484EB8B808932E3FEAE,,47055,7869D76D50ED4BD4985BECB20B1102F7,MP2343Schematic.pdf,,application/pdf,05BDD326E5214675A9B16C35B3D14212,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:18.547,,C363ABDADF8D485393BB89877DBDCFD0,1,05BDD326E5214675A9B16C35B3D14212,1,1,MP2343Schematic.pdf,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:18.570,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
44,,,C:\tmp,8AF99D4EA44CDEBA8A41AEE9F756EB83,,158362,7869D76D50ED4BD4985BECB20B1102F7,MP0101-DOC-3-MakerBot Replicator Cost Analysis.pdf,,application/pdf,05FE1E0E2A9A47C9B7F18EFD87EAFC31,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:18.813,,C363ABDADF8D485393BB89877DBDCFD0,1,05FE1E0E2A9A47C9B7F18EFD87EAFC31,1,1,MP0101-DOC-3-MakerBot Replicator Cost Analysis.pdf,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:18.830,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
45,,,C:\tmp,48988F38059EC936AAECB3E85950ECF8,,7295,50AF497B7A114235979F882CEC8EFDF6,6D98058151A14E45B06C06C77EF48177_thumbnail1.png,,image/png,0690FD1F4B3549C78CE03D2D53DDFFF0,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:19.010,,C363ABDADF8D485393BB89877DBDCFD0,1,0690FD1F4B3549C78CE03D2D53DDFFF0,1,1,6D98058151A14E45B06C06C77EF48177_thumbnail1.png,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:19.023,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
46,,,C:\tmp,EAF62898258B833E860BA9A440A7394E,,82434,197CC5F7C4504F49A5C337314189DBEB,MP2751.SLDPRT,,drawing/x-sld,06EE216F107144E6AC465699ED607C94,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:19.183,,C363ABDADF8D485393BB89877DBDCFD0,1,06EE216F107144E6AC465699ED607C94,1,1,MP2751.SLDPRT,,A,,,AD30A6D8D3B642F5A2AFED1A4B02BEFA,2021-03-15 20:47:19.193,1,0,,3CA0FD33C589477397D2DBE1BDD855D4,Released,
