classification,keyed_name,id,created_on,created_by_id,owned_by_id,managed_by_id,modified_on,modified_by_id,current_state,state,locked_by_id,is_current,major_rev,minor_rev,is_released,not_lockable,css,generation,new_version,config_id,permission_id,source_id,behavior,team_id,external_id,external_owner,external_type,quantity,related_id,sort_order
,27D73A636EA24823A4613FBE58C3018F,27D73A636EA24823A4613FBE58C3018F,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,27D73A636EA24823A4613FBE58C3018F,95475AE006E7415794BDC93808DC04D2,615A864791234ACF85B26E8D5E81B08C,hard_fixed,,MP2322.SLDPRT,SofTech.Mechanical.SolidWorks,,,4CC6CA0C7B2A4AFD98A417F5A6749A23,10
,27EF39503C0749C4BC49B674E5E68D85,27EF39503C0749C4BC49B674E5E68D85,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,27EF39503C0749C4BC49B674E5E68D85,95475AE006E7415794BDC93808DC04D2,01B2F67D451D491D84FD5209F44A8F35,hard_fixed,,,,,,6C04DE9D380E4CF295ED9381C64DC3C6,10
,28923D4139404658A3CF997615AC7F51,28923D4139404658A3CF997615AC7F51,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,28923D4139404658A3CF997615AC7F51,95475AE006E7415794BDC93808DC04D2,6CF3D3080E994B5F925D2D612575E056,hard_fixed,,MP0977.SLDPRT,SofTech.Mechanical.SolidWorks,,,58F3C21D86444D0E8CBA125CC52DC3DA,10
,2B3C3AB49B2E4DB5866C7DEF4DAD9D83,2B3C3AB49B2E4DB5866C7DEF4DAD9D83,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,2B3C3AB49B2E4DB5866C7DEF4DAD9D83,95475AE006E7415794BDC93808DC04D2,2C997FC81EBA4B2CB9C32E06812A7AC7,hard_fixed,,MP2683.SLDPRT,SofTech.Mechanical.SolidWorks,,,3510A354F66F4BA0BF043E6359D31426,10
,2CC388827CCF44AFBD9EF3350E1E813C,2CC388827CCF44AFBD9EF3350E1E813C,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,2CC388827CCF44AFBD9EF3350E1E813C,5C07EB829D4241F6BB884952960FAF58,00580D67C81147258BD3B89EE1318E58,hard_fixed,,MP1794.SLDPRT,SofTech.Mechanical.SolidWorks,,,C84C0C016A5D47D3B901301D30A096AB,10
,2D82348A09E542418BEA149F3DC9D6E0,2D82348A09E542418BEA149F3DC9D6E0,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,2D82348A09E542418BEA149F3DC9D6E0,95475AE006E7415794BDC93808DC04D2,A456BC07346E4A789C459B6BBF26714A,hard_fixed,,MP2459.SLDPRT,SofTech.Mechanical.SolidWorks,,,139979877AFE4DA5A9D65657FC3B0BFD,10
,2E3E9E3686B248799ACD8CEC2129BB90,2E3E9E3686B248799ACD8CEC2129BB90,2017-10-25 20:33:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-25 20:33:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,2E3E9E3686B248799ACD8CEC2129BB90,95475AE006E7415794BDC93808DC04D2,39CB2792B428432490200368B87DE9CA,hard_fixed,,MP2954.SLDDRW,SofTech.Mechanical.SolidWorks,,,24005F7822634762A73612F536ACE13B,20
,30134C4F3D524E1F9F94CD5AD2E2C234,30134C4F3D524E1F9F94CD5AD2E2C234,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,30134C4F3D524E1F9F94CD5AD2E2C234,95475AE006E7415794BDC93808DC04D2,CFB85B57DE9A43CC9D9371B85C87E672,hard_fixed,,MP1532.SLDPRT,SofTech.Mechanical.SolidWorks,,,19F10AD08DCA49ADB9AF9DB20299D389,10
,3740AA312A79434A9B5B9ACBD80C70B4,3740AA312A79434A9B5B9ACBD80C70B4,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,3740AA312A79434A9B5B9ACBD80C70B4,95475AE006E7415794BDC93808DC04D2,FCC31BED382D4C82B67CAD3CD1050936,hard_fixed,,MP2347.SLDPRT,SofTech.Mechanical.SolidWorks,,,1839777432E74DCEBA6B695BB61C19F9,10
,37B641F744B14D5F8857BEAA897829B4,37B641F744B14D5F8857BEAA897829B4,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,37B641F744B14D5F8857BEAA897829B4,95475AE006E7415794BDC93808DC04D2,FF5D75695CC648EDB8FB43FF8BCD0103,hard_fixed,,MP0370.SLDPRT,SofTech.Mechanical.SolidWorks,,,6903E39AE4974C2E8D463D7431E4F42A,10
,37B98FA09BA14A33A87074FEB655E270,37B98FA09BA14A33A87074FEB655E270,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,37B98FA09BA14A33A87074FEB655E270,95475AE006E7415794BDC93808DC04D2,244A8D77406E413A8D2BDC21558327CB,hard_fixed,,MP0370.SLDPRT,SofTech.Mechanical.SolidWorks,,,6903E39AE4974C2E8D463D7431E4F42A,10
,37CE4A6E7EB84156B87F4F74C5E94B14,37CE4A6E7EB84156B87F4F74C5E94B14,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,37CE4A6E7EB84156B87F4F74C5E94B14,95475AE006E7415794BDC93808DC04D2,A48FFEC7AA934538BA6AE4099C0CEDFF,hard_fixed,,MP2690.SLDPRT,SofTech.Mechanical.SolidWorks,,,5311686E397C40AFBBF17B70508869D1,10
,3A9BA2AE092E4CA68226596573F47101,3A9BA2AE092E4CA68226596573F47101,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,3A9BA2AE092E4CA68226596573F47101,95475AE006E7415794BDC93808DC04D2,11BB52561B524B27A3970BC7188C6854,hard_fixed,,MP2337.SLDPRT,SofTech.Mechanical.SolidWorks,,,9B1A712518744AEC9E9C281FE9F00DA9,10
,3B058EDA65AA49B1A18861F51798F190,3B058EDA65AA49B1A18861F51798F190,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,3B058EDA65AA49B1A18861F51798F190,95475AE006E7415794BDC93808DC04D2,D00163AB045542CD8F0360E72918000E,hard_fixed,,MP1708.SLDPRT,SofTech.Mechanical.SolidWorks,,,A0240EC0DF08430B94BABFA706C28A96,10
,3C099A9CFC4F4D79B762B3D9704A5CD1,3C099A9CFC4F4D79B762B3D9704A5CD1,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,3C099A9CFC4F4D79B762B3D9704A5CD1,95475AE006E7415794BDC93808DC04D2,ACC1D756F6744B10AFEF4779C62159D0,hard_fixed,,MP1705.SLDPRT,SofTech.Mechanical.SolidWorks,,,0153A113E7514B79A354330540D856F1,10
,3CCD181A6BB340BA93B4356AFE78CF84,3CCD181A6BB340BA93B4356AFE78CF84,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,3CCD181A6BB340BA93B4356AFE78CF84,95475AE006E7415794BDC93808DC04D2,D2A76DA5A5EA43BF95F3B83355B5BD04,hard_fixed,,MP2590.SLDPRT,SofTech.Mechanical.SolidWorks,,,F8E2B6F455F1471D885C17DBAE0D8EE1,10
